obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type
if0g4m010,SN2009EV-A-HOST,198.5639329461,-42.96763085408,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60129.52311674769,60129.54738765046,1680.0,3,image
if0g4g010,SN2008HU-HOST,122.3118628116,-18.66308810142,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60061.42512901621,60061.44744363426,1650.0,3,image
if0g4j010,SN2008R-HOST,45.97735804082,-11.99187356504,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60206.859450613425,60206.88176524306,1650.0,3,image
if0g4f010,SN2008FR-HOST,17.95489920577,14.6414288634,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60569.919024386574,60569.93336454861,1650.0,3,image
if0g4e010,SN2008FL-HOST,294.1871828222,-37.55070513126,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60008.15256898148,60008.16690914352,1650.0,3,image
if0g4h010,SN2008IA-HOST,132.6453810379,-61.27761105753,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60142.110617743056,60142.132932719906,1650.0,3,image
if0g46010,SN2005HK-HOST,6.957661261317,-1.199611693162,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60100.17694684028,60100.199261458336,1650.0,3,image
x0k10302t,HZ21,183.4850833333,32.94188888889,FOC/48,F150W;F275W,1514,"Paresce, Francesco",FOC F/48 LONG-SLIT PHOTOMETRIC CALIB-REVISED,48378.22629938657,48378.23321489583,597.5,2,image
x0k10101t,HZ21,183.4850833333,32.94188888889,FOC/48,F150W;F275W,1514,"Paresce, Francesco",FOC F/48 LONG-SLIT PHOTOMETRIC CALIB-REVISED,48377.15194753472,48377.158864502315,597.625,2,image
x0k10102t,HZ21,183.4850833333,32.94188888889,FOC/48,F150W;F275W,1514,"Paresce, Francesco",FOC F/48 LONG-SLIT PHOTOMETRIC CALIB-REVISED,48377.28610262732,48377.29301959491,597.625,2,image
x0k10301t,HZ21,183.4850833333,32.94188888889,FOC/48,F150W;F275W,1514,"Paresce, Francesco",FOC F/48 LONG-SLIT PHOTOMETRIC CALIB-REVISED,48378.160003125,48378.16507542824,438.25,2,image
x0ey0901t,NGC188-12,10.62925833333,85.41990833333,FOC/48,F175W;F275W,2764,"Paresce, Francesco",FOC APERTURE LOCATION,48318.4839153588,48318.48967488426,497.625,2,image
x0ey0903t,NGC188-12,10.5725542117252,85.423019949389,FOC/48,F175W;F275W,2764,"Paresce, Francesco",FOC APERTURE LOCATION,48318.60972118055,48318.63252210648,1970.0,2,image
x0a30703t,HZ21,12.5111404733099,-52.1336339300789,FOC/48,F150W;F275W,1494,"Laurance, Robin",POSITION OF SPECTROGRAPHIC FINGER AND F48 BEST FOCUSSING (FOC018),48170.22832589121,48170.235088043984,584.25,2,image
x0a30701t,HZ21,12.51325,-52.13816666667,FOC/48,F175W;F275W,1494,"Laurance, Robin",POSITION OF SPECTROGRAPHIC FINGER AND F48 BEST FOCUSSING (FOC018),48170.17620204861,48170.17635393519,13.125,2,image
hst_skycell-p0047x10y18_wfc3_uvis_f275w_all,ANY,14.5940986194,-72.20285086951,WFC3/UVIS,F275W,,,,59643.18576321,59643.33376078,1822.0,3,image
hst_skycell-p0281x19y12_wfc3_uvis_f275w_all,NGC-6397,265.175375,-53.67433333333,WFC3/UVIS,F275W,,,,56743.22875198,56819.44577941,2922.0,3,image
hst_skycell-p1805x04y13_wfc3_uvis_f275w_all,MACS1149+2223,177.3987083333,22.3985,WFC3/UVIS,F275W,,,,55605.34905909,57538.40031169,28181.0,3,image
hst_skycell-p0416x14y17_wfc3_uvis_f275w_all,RXJ2248-4431,342.1831666667,-44.53091666667,WFC3/UVIS,F275W,,,,56209.60627166,57505.3042346,26197.0,3,image
hst_skycell-p0247x06y06_wfc3_uvis_f275w_all,NGC-1261,48.06754166667,-55.21622222222,WFC3/UVIS,F275W,,,,56535.02161464,56837.07302569,8600.0,3,image
hst_skycell-p0099x17y11_wfc3_uvis_f275w_all,SSSJ183717.8-700251,279.3245898443,-70.04804422331,WFC3/UVIS,F275W,,,,58324.46096127,58324.53700291,920.0,3,image
hst_skycell-p0230x12y03_wfc3_uvis_f275w_all,NGC-6752,287.7285833333,-59.98643055556,WFC3/UVIS,F275W,,,,55643.71182664,55654.25027581,4428.0,3,image
if0g08010,SN2018GV-HOST,121.407558096,-11.4273661589,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60040.68363480324,60040.7079056713,1680.0,3,image
if0g2s010,OGLE16EUO-HOST,42.58198652351,-75.39176279338,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60597.605055520835,60597.62737048611,1650.0,3,image
if0g2t010,PGC019085-HOST,96.90415858699,-54.45080769609,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60091.198185381945,60091.220499965275,1650.0,3,image
hst_skycell-p0181x12y20_wfc3_uvis_f275w_all,NGC-6752,287.7285833333,-59.98643055556,WFC3/UVIS,F275W,,,,55643.71182664,55654.25027581,4428.0,3,image
hst_skycell-p2382x14y06_wfc3_uvis_f275w_all,EGS-V19,214.7597304167,52.74189722222,WFC3/UVIS,F275W,,,,58786.91774457,59159.93256142,100822.0,3,image
hst_skycell-p1548x21y21_wfc3_uvis_f275w_all,M-87,187.7059308333,12.39112222222,WFC3/UVIS,F275W,,,,56286.93958356,57965.34651826,107303.0,3,image
hst_skycell-p0636x14y09_wfc3_uvis_f275w_all,ABELL2744,3.588333333333,-30.39725,WFC3/UVIS,F275W,,,,56612.07122285,56613.49630412,22720.0,3,image
hst_skycell-p0647x16y20_wfc3_uvis_f275w_all,GDS-1,53.21837791667,-27.84871666667,WFC3/UVIS,F275W,,,,57070.46394558,58930.19230003,42012.0,3,image
hst_skycell-p0811x12y02_wfc3_uvis_f275w_all,MACS0416-2403,64.03491666667,-24.07244444444,WFC3/UVIS,F275W,,,,56172.71349332,57602.1065405,25844.0,3,image
hst_skycell-p0729x18y19_wfc3_uvis_f275w_all,MACS0416-2403,64.03491666667,-24.07244444444,WFC3/UVIS,F275W,,,,56172.71349332,57602.1065405,25844.0,3,image
hst_skycell-p2159x08y10_wfc3_uvis_f275w_all,M31-B16-F14-UVIS,11.55279416667,41.80925277778,WFC3/UVIS,F275W,,,,55743.81994234,55958.17387011,41815.0,3,image
if0g31010,PTF11QMO-HOST,151.703073724,-7.686487388048,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60254.97935983796,60255.00167445602,1650.0,3,image
if0g33010,LSQ12GPW-HOST,48.24577879559,-11.71138508216,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60244.87591056713,60244.898225543984,1650.0,3,image
if0g3e010,SN2005HJ-HOST,21.70172402926,-1.23789127748,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60225.59775003472,60225.62006461806,1650.0,3,image
hst_skycell-p1935x08y14_wfc3_uvis_f275w_all,M33-B03-F03-UVIS,23.49388666667,30.59504444444,WFC3/UVIS,F275W,,,,57805.36829586,58139.10189394,30070.0,3,image
hst_skycell-p1223x16y04_wfc3_uvis_f275w_all,MACS2129-0741,322.3585833333,-7.691333333333,WFC3/UVIS,F275W,,,,55716.99666615,55717.07692668,3621.5,3,image
hst_skycell-p0080x14y13_wfc3_uvis_f275w_all,ANY,74.3611900572,-69.53834560043,WFC3/UVIS,F275W,,,,59453.89509683,59453.90846477,1017.0,3,image
hst_skycell-p0647x17y19_wfc3_uvis_f275w_all,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,,,,59542.21867693,59552.14622301,3876.0,3,image
if0g3i010,SN2006CM-HOST,320.0729730037,-1.683509759296,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60111.78104490741,60111.80335987268,1650.0,3,image
if0g3y010,SN20080612-HOST,243.8681955657,19.22724491052,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60069.049272337965,60069.071586956015,1650.0,3,image
if0g3v010,SN2007MM-HOST,16.44090153026,-0.7574381939384,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60106.97715601852,60106.9994709838,1650.0,3,image
hst_skycell-p0770x11y09_wfc3_uvis_f275w_all,M-4,245.93125,-26.49916666667,WFC3/UVIS,F275W,,,,59256.89674197,59257.9735825,2720.0,3,image
hst_skycell-p2382x13y07_wfc3_uvis_f275w_all,SDSSRM316,215.2184895833,52.93956111111,WFC3/UVIS,F275W,,,,59295.87750528,59295.88372062,480.0,3,image
hst_skycell-p0046x03y19_wfc3_uvis_f275w_all,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,,,,59781.56912406,59900.06050494,9580.0,3,image
hst_skycell-p0391x14y04_wfc3_uvis_f275w_all,NGC-5139-OMEGA-CEN,201.5603802116,-47.65353010019,WFC3/UVIS,F275W,,,,59268.86829378,59268.88652283,1440.0,3,image
if0g3z010,SN2008BC-HOST,144.641534713,-63.97290186731,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60138.02345327546,60138.04576828704,1650.0,3,image
if0g4p010,SN2010DL-HOST,323.754282336,-0.5127170140715,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60106.11535046296,60106.1898065625,1650.0,3,image
if0g2m010,NGC5419-HOST,210.9121353255,-33.9788401257,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60123.974331944446,60123.99664690972,1650.0,3,image
hst_skycell-p0726x10y03_wfc3_uvis_f275w_all,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,,,,59542.21867693,59552.2123919,7752.0,3,image
hst_skycell-p0647x17y20_wfc3_uvis_f275w_all,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,,,,59542.21867693,59552.34474153,15504.0,3,image
hst_skycell-p1636x13y04_wfc3_uvis_f275w_all,M-87,187.7058800998,12.39118944468,WFC3/UVIS,F275W,,,,59655.37593737,59755.88985221,2802.0,3,image
hst_skycell-p0391x14y05_wfc3_uvis_f275w_all,NGC5139-P7,201.6104916667,-47.51055,WFC3/UVIS,F275W,,,,59268.86829378,59812.23789823,8178.0,3,image
hst_skycell-p0726x09y03_wfc3_uvis_f275w_all,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,,,,59542.21867693,59552.41091042,19380.0,3,image
hst_skycell-p2159x11y06_wfc3_uvis_f275w_all,M31-B30-F15-UVIS,10.39758708333,40.78353888889,WFC3/UVIS,F275W,,,,59556.09815581,59790.92013089,54372.0,3,image
hst_skycell-p1805x05y13_wfc3_uvis_f275w_all,MACS1149+2223,177.3987083333,22.3985,WFC3/UVIS,F275W,,,,55605.34905909,57538.40031169,28181.0,3,image
hst_skycell-p2159x10y08_wfc3_uvis_f275w_all,M31-B24-F03-UVIS,10.82821125,41.13921944444,WFC3/UVIS,F275W,,,,59945.91146788,59945.92674545,1182.0,3,image
hst_skycell-p0680x14y12_wfc3_uvis_f275w_all,NGC-5236,204.2512170948,-29.86532697435,WFC3/UVIS,F275W,,,,59963.64294936,59963.67485878,2340.0,3,image
hst_skycell-p2159x12y06_wfc3_uvis_f275w_all,M31-B33-F14-UVIS,10.09242125,40.74550277778,WFC3/UVIS,F275W,,,,60127.84602195,60158.83094275,4728.0,3,image
hst_skycell-p1984x04y12_wfc3_uvis_f275w_all,P330E,247.8908161487,30.14596276949,WFC3/UVIS,F275W,,,,60323.07092493,60358.22137724,780.0,3,image
hst_skycell-p1378x07y10_wfc3_uvis_f275w_all,SN2004DG,224.9956666667,1.890444444444,WFC3/UVIS,F275W,,,,60342.96168864,60342.99345954,2328.0,3,image
if0g43010,SN2005CF-B-HOST,230.3848832637,-7.377655064583,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60116.52065158565,60116.542966168985,1650.0,3,image
if0g42010,SN2021DBG-HOST,141.1135810779,-6.579733692833,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60253.98911686343,60254.01143148148,1650.0,3,image
if0g41010,LSQ12HZS-HOST,60.47058541331,-26.66277983519,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60146.147354050925,60146.16169421296,1650.0,3,image
if0g40010,LSQ12HZJ-HOST,149.8017662456,-9.002321009244,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60247.199406134256,60247.22172075231,1650.0,3,image
hst_11911_06_wfc3_uvis_f275w_ibc306,OMEGACEN,201.6928333333,-47.47905555556,WFC3/UVIS,F275W,11911,"Sabbi, Elena",,55314.23409882,55314.24335787,800.0,3,image
hst_skycell-p2376x16y16_wfc3_uvis_f275w_all,PTF15WD,174.7239166667,55.05475,WFC3/UVIS,F275W,,,,57876.16841383,57876.17989547,858.0,3,image
hst_skycell-p1732x04y09_wfc3_uvis_f275w_all,GALEXJ151107.1+173215,227.7794583333,17.53756388889,WFC3/UVIS,F275W,,,,57517.64663037,57517.65385831,5.0,3,image
hst_skycell-p1220x11y07_wfc3_uvis_f275w_all,GALEXJ204558.6-070306,311.4946541667,-7.051691666667,WFC3/UVIS,F275W,,,,57662.00598572,57662.01463736,57.0,3,image
hst_skycell-p1063x02y07_wfc3_uvis_f275w_all,SN2008J-HOST,38.60225416667,-10.84379166667,WFC3/UVIS,F275W,,,,60249.75038983,60249.77270444,1650.0,3,image
hst_skycell-p0895x20y18_wfc3_uvis_f275w_all,ZTF20AAFMDZJ,60.65163333333,-16.19846666667,WFC3/UVIS,F275W,,,,59814.19863918,59814.21410193,1200.0,3,image
hst_skycell-p0843x06y15_wfc3_uvis_f275w_all,SN2011Z-HOST,202.6793291667,-20.95388888889,WFC3/UVIS,F275W,,,,60398.91923699,60398.94155196,1650.0,3,image
hst_skycell-p0197x07y17_wfc3_uvis_f275w_all,GAIA17CHN-HOST,52.03133083333,-56.57661111111,WFC3/UVIS,F275W,,,,59342.70583976,59342.72928881,1650.0,3,image
hst_skycell-p2280x14y13_wfc3_uvis_f275w_all,V-SZ-CYG,308.2262216667,46.60127222222,WFC3/UVIS,F275W,,,,56598.24028478,56598.24144198,100.0,3,image
hst_skycell-p1327x15y06_wfc3_uvis_f275w_all,SN2005IR-HOST,19.18232916667,0.7945611111111,WFC3/UVIS,F275W,,,,60099.1178613,60099.14017591,1650.0,3,image
hst_skycell-p0476x06y01_wfc3_uvis_f275w_all,SN2008FF-HOST,303.4939575,-44.35189722222,WFC3/UVIS,F275W,,,,59834.52987819,59834.55219317,1650.0,3,image
if0g4q010,SN2010KO-HOST,83.20818516269,-14.08805562386,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60190.11009876157,60190.132413391206,1650.0,3,image
if0g4r010,SN2011CE-HOST,283.89980405,-53.72420543604,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60007.0848837963,60007.10719880787,1650.0,3,image
if0g34010,SN2021CGU-HOST,165.7678420512,5.097456977802,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60029.73312554398,60029.747465706016,1650.0,3,image
if0g30010,NGC5728-HOST,220.5999549055,-17.2537641113,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60113.68641527778,60113.71068619213,1680.0,3,image
hst_skycell-p1152x18y17_wfc3_uvis_f275w_all,SXDF308,34.80357916667,-4.504902777778,WFC3/UVIS,F275W,,,,58463.66478479,58463.80461088,1350.0,3,image
hst_skycell-p0080x10y09_wfc3_uvis_f275w_all,ANY,76.89180083538,-70.45006327952,WFC3/UVIS,F275W,,,,57916.55586834,57916.6239585,2079.0,3,image
hst_skycell-p0080x13y18_wfc3_uvis_f275w_all,ANY,75.28868865775,-68.25982023054,WFC3/UVIS,F275W,,,,57709.91966756,57709.93048921,800.0,3,image
hst_skycell-p2016x06y10_wfc3_uvis_f275w_all,ASASSN-14DC,34.65858333333,33.61619444444,WFC3/UVIS,F275W,,,,58025.18274658,58025.19422786,858.0,3,image
if0g2r010,NGC7541-HOST,348.6697711248,4.535018935645,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60257.662206863424,60257.68452184028,1650.0,3,image
if0g2u010,PS15MT-HOST,148.6846740188,23.19827742992,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60245.22218391204,60245.24449849537,1650.0,3,image
if0g2q010,NGC7448-HOST,345.0154197558,15.98015469721,WFC3/UVIS,F275W,17179,"Galbany, Lluis",A public HST-UV snapshot survey of type Ia supernova host galaxies with pre-existing optical integral-field spectroscopy,60226.71221744213,60226.734532407405,1650.0,3,image
hst_skycell-p1333x17y02_wfc3_uvis_f275w_all,PTF12IIQ-HOST,42.53279583333,-0.267025,WFC3/UVIS,F275W,,,,59820.00846547,59820.03078008,1650.0,3,image
hst_skycell-p2551x03y03_wfc3_uvis_f275w_all,NGC-2976,146.8141208333,67.91652777778,WFC3/UVIS,F275W,,,,55476.55799131,55476.57833851,1596.0,3,image
hst_skycell-p0048x15y13_wfc3_uvis_f275w_all,ANY,22.96233138483,-73.37509118601,WFC3/UVIS,F275W,,,,59428.7529897,59428.77118394,1296.0,3,image
hst_skycell-p0447x07y13_wfc3_uvis_f275w_all,SN2017MW-HOST,149.3378370833,-41.59036666667,WFC3/UVIS,F275W,,,,59427.83256155,59427.85601023,1650.0,3,image
