obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type,sep_arcsec,sn_name,cubename,sn_ra_deg,sn_dec_deg,sn_type,sem,notes
hst_skycell-p1195x06y13_wfc3_uvis_f275w_all,SN2018DFG-HOST,211.6457575,-5.453841666667,WFC3/UVIS,F275W,,,,59261.90991415,59261.93557357,1800.0,3,image,64.89485776499986,SN2002cr,SN2002cr,211.6566208333333,-5.439419444444445,Ia      ,P97  ,I TRIED TO COMBINE WITH 2018dfg/2005P BUT NO SOURCES IN THE OVERLAP REGION AND SATURATED
iebjce010,SN2018DFG-HOST,211.6488606176,-5.458574049448,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59261.90991415509,59261.93557357639,1800.0,3,image,74.35344937372157,SN2002cr,SN2002cr,211.6566208333333,-5.439419444444445,Ia      ,P97  ,I TRIED TO COMBINE WITH 2018dfg/2005P BUT NO SOURCES IN THE OVERLAP REGION AND SATURATED
iegj2qhyq,DARK,211.6481520189,-5.455323967754,WFC3/UVIS,F275W,16394,"Kuhn, Benjamin",WFC3 UVIS CCD Daily Monitor Part 1,59261.94844417824,59261.95886061343,900.0,2,image,64.80283325567382,SN2002cr,SN2002cr,211.6566208333333,-5.439419444444445,Ia      ,P97  ,I TRIED TO COMBINE WITH 2018dfg/2005P BUT NO SOURCES IN THE OVERLAP REGION AND SATURATED
iegj2qhwq,DARK,211.6481520189,-5.455323967754,WFC3/UVIS,F275W,16394,"Kuhn, Benjamin",WFC3 UVIS CCD Daily Monitor Part 1,59261.94515709491,59261.94516284722,0.5,2,image,64.80283325567382,SN2002cr,SN2002cr,211.6566208333333,-5.439419444444445,Ia      ,P97  ,I TRIED TO COMBINE WITH 2018dfg/2005P BUT NO SOURCES IN THE OVERLAP REGION AND SATURATED
iegj2qhxq,DARK,211.6481520189,-5.455323967754,WFC3/UVIS,F275W,16394,"Kuhn, Benjamin",WFC3 UVIS CCD Daily Monitor Part 1,59261.94682380787,59261.946829479166,0.5,2,image,64.80283325567382,SN2002cr,SN2002cr,211.6566208333333,-5.439419444444445,Ia      ,P97  ,I TRIED TO COMBINE WITH 2018dfg/2005P BUT NO SOURCES IN THE OVERLAP REGION AND SATURATED
hst_12534_1e_wfc3_uvis_f275w_ibox1e,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,55991.28780673,55991.41936912,5890.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1e020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,55991.33553784722,55991.419369131945,5890.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1a_wfc3_uvis_f275w_ibox1a,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,55988.01361673,55988.16027171,5784.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1d_wfc3_uvis_f275w_ibox1d,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,55989.0113134,55989.15787615,5784.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1a020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,55988.01361674769,55988.16027172454,5784.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1d020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,55989.0113133912,55989.157876157406,5784.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1f_wfc3_uvis_f275w_ibox1f,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56079.00183598,56079.09932467,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1g_wfc3_uvis_f275w_ibox1g,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56079.13484524,56079.23233392,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1h_wfc3_uvis_f275w_ibox1h,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56079.94550524,56080.07997281,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1m_wfc3_uvis_f275w_ibox1m,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56080.13229932,56080.22978763,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1f020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56079.00183599537,56079.0993246875,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1g020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56079.13484525463,56079.232333912034,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1h020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56079.94550524306,56080.07997280092,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1m020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56080.13229930556,56080.22978761574,5412.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1i_wfc3_uvis_f275w_ibox1i,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56161.45719665,56161.55315755,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1j_wfc3_uvis_f275w_ibox1j,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56162.65384035,56162.74975459,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1k_wfc3_uvis_f275w_ibox1k,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56164.06534517,56164.28087755,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1l_wfc3_uvis_f275w_ibox1l,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56167.44055331,56167.53607422,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1o_wfc3_uvis_f275w_ibox1o,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56175.22257887,56175.31584274,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_5n_wfc3_uvis_f275w_ibox5n,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56177.88397924,56177.97865496,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1i020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56161.45719664352,56161.55315755787,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1j020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56162.6538403588,56162.74975459491,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1k020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56164.065345173614,56164.2808775463,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1l020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56167.44055332176,56167.53607422454,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1o020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56175.22257885417,56175.31584274305,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox5n020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56177.88397924769,56177.978654976854,5282.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1c_wfc3_uvis_f275w_ibox1c,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56160.01052998,56160.22489348,5144.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1c020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56160.010529976855,56160.2248934838,5144.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_12534_1b_wfc3_uvis_f275w_ibox1b,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",,56152.94845784,56153.04339986,5142.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibox1b020,HUDF-UVIS,53.16061291667,-27.78305555556,WFC3/UVIS,F275W,12534,"Teplitz, Harry",The Panchromatic Hubble Ultra Deep Field: Ultraviolet Coverage,56152.94845783565,56153.043399849535,5142.0,3,image,18.436817154279854,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu94p010,DARK,53.15942593624,-27.78312659644,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55991.42832746528,55991.48522542824,1800.0,3,image,16.045346642043977,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu9ae010,DARK,53.16076572303,-27.78201173001,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56080.2387459838,56080.261060613426,1800.0,3,image,16.563934887848994,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu9eb010,DARK,53.16176878909,-27.78279711263,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56160.2382037037,56160.26051866898,1800.0,3,image,20.777927145551363,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu9f7i1q,DARK,53.15902924974,-27.78256945481,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56179.05417592593,56179.06459274305,900.0,2,image,13.688731031922334,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu9fewqq,DARK,53.1596256669,-27.78345405307,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56183.38836646991,56183.398782951386,900.0,2,image,17.36763019761044,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ic3m21pgq,DARK,53.16176878909,-27.78279711263,WFC3/UVIS,F275W,13069,"Biretta, John A.",WFC3 UVIS Post-Flash Calibration,56175.33350482639,56175.34392126158,900.0,2,image,20.777927145551363,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ic3m21pfq,DARK,53.16176878909,-27.78279711263,WFC3/UVIS,F275W,13069,"Biretta, John A.",WFC3 UVIS Post-Flash Calibration,56175.33072704861,56175.331884224535,100.0,2,image,20.777927145551363,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ic3m21peq,DARK,53.16176878909,-27.78279711263,WFC3/UVIS,F275W,13069,"Biretta, John A.",WFC3 UVIS Post-Flash Calibration,56175.32915292824,56175.329158645836,0.5,2,image,20.777927145551363,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibu9f7010,BIAS,53.15902924974,-27.78256945481,WFC3/UVIS,F275W,12689,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,56179.05117086806,56179.052640891205,0.0,3,image,13.688731031922334,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
ibwm85020,BIAS,53.16192262694,-27.78269002004,WFC3/UVIS,F275W,12784,"Sabbi, Elena",Characterization of UVIS Traps Via Charge-Injected Biases,56178.26941165509,56178.27091605324,0.0,3,image,20.982032345740663,SN2002fw,MXDF,53.15632916666666,-27.77961111111111,Ia      ,arx  ,FROM UDF-MOSAIC
hst_16287_dw_wfc3_uvis_f275w_iebjdw,SN2002IG-HOST,24.153,0.9237805555556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59147.95355607,59147.97700475,1650.0,3,image,1.6029995594576126e-10,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
hst_skycell-p1328x10y06_wfc3_uvis_f275w_all,SN2002IG-HOST,24.153,0.9237805555556,WFC3/UVIS,F275W,,,,59147.95355607,59147.97700475,1650.0,3,image,1.6029995594576126e-10,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
hst_skycell-p1328x10y07_wfc3_uvis_f275w_all,SN2002IG-HOST,24.153,0.9237805555556,WFC3/UVIS,F275W,,,,59147.95355607,59147.97700475,1650.0,3,image,1.6029995594576126e-10,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
iebjdw010,SN2002IG-HOST,24.15420096465,0.927342897218,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59147.95355605324,59147.968463275465,1650.0,3,image,13.533423199935564,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
ie183ia6q,DARK,24.15220635968,0.9218192033559,WFC3/UVIS,F275W,15716,"Martlin, Catherine A",WFC3 UVIS CCD Daily Monitor Part 3,59148.013694988425,59148.02411142361,900.0,2,image,7.616875232253373,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
ie183ia1q,DARK,24.15220635968,0.9218192033559,WFC3/UVIS,F275W,15716,"Martlin, Catherine A",WFC3 UVIS CCD Daily Monitor Part 3,59148.01050049769,59148.01050586806,0.5,2,image,7.616875232253373,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
ie183ia5q,DARK,24.15220635968,0.9218192033559,WFC3/UVIS,F275W,15716,"Martlin, Catherine A",WFC3 UVIS CCD Daily Monitor Part 3,59148.012120520834,59148.01212658565,0.5,2,image,7.616875232253373,SN2002ig,SN2002ig,24.153,0.9237805555555555,II      ,P104 ,
hst_16287_ed_wfc3_uvis_f275w_iebjed,SN2003E-HOST,69.79736375,-24.17914722222,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59447.15499275,59447.1784418,1650.0,3,image,10.741364901484419,SN2003E,SN2003E,69.79532916666668,-24.176811111111114,II      ,P104 ,
hst_skycell-p0730x13y19_wfc3_uvis_f275w_all,SN2003E-HOST,69.79736375,-24.17914722222,WFC3/UVIS,F275W,,,,59447.15499275,59447.1784418,1650.0,3,image,10.741364901484419,SN2003E,SN2003E,69.79532916666668,-24.176811111111114,II      ,P104 ,
hst_skycell-p0812x06y02_wfc3_uvis_f275w_all,SN2003E-HOST,69.79736375,-24.17914722222,WFC3/UVIS,F275W,,,,59447.15499275,59447.1784418,1650.0,3,image,10.741364901484419,SN2003E,SN2003E,69.79532916666668,-24.176811111111114,II      ,P104 ,
iebjed010,SN2003E-HOST,69.79342493494,-24.18034203049,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59447.15499274305,59447.17844181713,1650.0,3,image,14.16643929229548,SN2003E,SN2003E,69.79532916666668,-24.176811111111114,II      ,P104 ,
iebjcc010,SN2016P-HOST,209.3758669812,6.094783407495,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59340.74528422454,59340.76873325231,1650.0,3,image,8.165881452490222,SN2003bl,SN2016P,209.3777083333333,6.093444444444444,II      ,P103 ,
hst_16287_cc_wfc3_uvis_f275w_iebjcc,SN2016P-HOST,209.3739454167,6.098052777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59340.74528421,59340.76873326,1650.0,3,image,21.369755666143057,SN2003bl,SN2016P,209.3777083333333,6.093444444444444,II      ,P103 ,
hst_skycell-p1464x15y11_wfc3_uvis_f275w_all,SN2016P-HOST,209.3739454167,6.098052777778,WFC3/UVIS,F275W,,,,59340.74528421,59340.76873326,1650.0,3,image,21.369755666143057,SN2003bl,SN2016P,209.3777083333333,6.093444444444444,II      ,P103 ,
hst_skycell-p0667x09y06_wfc3_uvis_f275w_all,NGC2997-E,146.43570125,-31.19025555556,WFC3/UVIS,F275W,,,,60399.44450328,60400.64276715,4150.0,3,image,85.52778753226175,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
hst_17502_a1_wfc3_uvis_f275w_ifaba1,NGC2997-W-COPY,146.3876241667,-31.18935833333,WFC3/UVIS,F275W,17502,"Thilker, David",,60661.745127,60661.88256901,2075.0,3,image,62.62602619103976,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
ifaba1060,NGC2997-W-COPY,146.3876241667,-31.18935833333,WFC3/UVIS,F275W,17502,"Thilker, David","Resolving gas, star formation and feedback in nearby galaxies with an HST+JWST+ALMA Treasury",60661.745127002316,60661.882569016205,2075.0,3,image,62.62602619103976,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
hst_17502_11_wfc3_uvis_f275w_ifab11,NGC2997-W,146.3855329167,-31.19058611111,WFC3/UVIS,F275W,17502,"Thilker, David",,60399.44450328,60399.58458418,2075.0,3,image,69.25027924634986,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
ifab11060,NGC2997-W,146.3855329167,-31.19058611111,WFC3/UVIS,F275W,17502,"Thilker, David","Resolving gas, star formation and feedback in nearby galaxies with an HST+JWST+ALMA Treasury",60399.44450327547,60399.58458417824,2075.0,3,image,69.25027924634986,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
hst_17502_10_wfc3_uvis_f275w_ifab10,NGC2997-E,146.43570125,-31.19025555556,WFC3/UVIS,F275W,17502,"Thilker, David",,60400.49844995,60400.64276715,2075.0,3,image,85.52778753226175,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
ifab10060,NGC2997-E,146.43570125,-31.19025555556,WFC3/UVIS,F275W,17502,"Thilker, David","Resolving gas, star formation and feedback in nearby galaxies with an HST+JWST+ALMA Treasury",60400.49844996528,60400.642767164354,2075.0,3,image,85.52778753226175,SN2003jg,SN2003jg,146.40795833333334,-31.189169444444445,Ibc     ,P114 ,
iebj24010,SN2004AW-HOST,179.4565557719,25.26807828995,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59323.266741782405,59323.29019085648,1650.0,3,image,13.444771284444714,SN2004aw,SN2004aw,179.45932916666663,25.26531111111111,Ic      ,P97  ,
hst_16287_24_wfc3_uvis_f275w_iebj24,SN2004AW-HOST,179.4531929167,25.26960833333,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59323.26674179,59323.29019084,1650.0,3,image,25.26660211796122,SN2004aw,SN2004aw,179.45932916666663,25.26531111111111,Ic      ,P97  ,
hst_skycell-p1889x13y08_wfc3_uvis_f275w_all,SN2004AW-HOST,179.4531929167,25.26960833333,WFC3/UVIS,F275W,,,,59323.26674179,59323.29019084,1650.0,3,image,25.26660211796122,SN2004aw,SN2004aw,179.45932916666663,25.26531111111111,Ic      ,P97  ,
hst_16287_35_wfc3_uvis_f275w_iebj35,SN2008FQ-HOST,306.2729408333,-24.81018055556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59358.96540099,59358.98597967,1500.0,3,image,20.502543057267363,SN2004bv,SN2008fq,306.2764208333333,-24.814919444444445,Ia      ,P97  ,
hst_skycell-p0784x15y16_wfc3_uvis_f275w_all,SN2008FQ-HOST,306.2729408333,-24.81018055556,WFC3/UVIS,F275W,,,,59358.96540099,59358.98597967,1500.0,3,image,20.502543057267363,SN2004bv,SN2008fq,306.2764208333333,-24.814919444444445,Ia      ,P97  ,
iebj35010,SN2008FQ-HOST,306.2729408333,-24.81018055556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59358.96540100694,59358.98597966435,1500.0,3,image,20.502543057267363,SN2004bv,SN2008fq,306.2764208333333,-24.814919444444445,Ia      ,P97  ,
hst_16287_cs_wfc3_uvis_f275w_iebjcs,PSNJ2025038-HOST,306.2773541667,-24.80890277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59174.15369571,59174.17427439,1500.0,3,image,21.87366269959026,SN2004bv,SN2008fq,306.2764208333333,-24.814919444444445,Ia      ,P97  ,
iebjcs010,PSNJ2025038-HOST,306.2773541667,-24.80890277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59174.15369571759,59174.16687847222,1500.0,3,image,21.87366269959026,SN2004bv,SN2008fq,306.2764208333333,-24.814919444444445,Ia      ,P97  ,
hst_17506_28_wfc3_uvis_f275w_if8c28,SN2004DG,224.9956666667,1.890444444444,WFC3/UVIS,F275W,17506,"Jacobson-Galan, Wynn Vicente",,60342.96168864,60342.99345954,2328.0,3,image,0.02499502914165339,SN2004dg,NGC5806,224.9956708333333,1.8904388888888888,II      ,arx  ,
hst_skycell-p1378x07y10_wfc3_uvis_f275w_all,SN2004DG,224.9956666667,1.890444444444,WFC3/UVIS,F275W,,,,60342.96168864,60342.99345954,2328.0,3,image,0.02499502914165339,SN2004dg,NGC5806,224.9956708333333,1.8904388888888888,II      ,arx  ,
hst_skycell-p1378x07y11_wfc3_uvis_f275w_all,SN2004DG,224.9956666667,1.890444444444,WFC3/UVIS,F275W,,,,60342.96168864,60342.99345954,2328.0,3,image,0.02499502914165339,SN2004dg,NGC5806,224.9956708333333,1.8904388888888888,II      ,arx  ,
