sn_name,sample_name,source_file,status,fit_message,max_status,max_fit_message,ebv2_status,ebv2_fit_message,z,sample_redshift,sample_rasn,sample_decsn,sample_sntype,sample_redshift_source,max_Tmax,max_e_Tmax,max_sBV,max_e_sBV,max_st,max_e_st,ebv2_Tmax,ebv2_e_Tmax,ebv2_sBV,ebv2_e_sBV,ebv2_st,ebv2_e_st,ebv2_EBVhost,ebv2_e_EBVhost,B_Tmax,B_e_Tmax,g_Tmax,g_e_Tmax,r_Tmax,r_e_Tmax,B_Mmax,B_e_Mmax,g_Mmax,g_e_Mmax,r_Mmax,r_e_Mmax,B_Mcorr,B_kcor,g_Mcorr,g_kcor,r_Mcorr,r_kcor,EBVgal,max_rchisq,ebv2_rchisq,bands_available,max_bands_used,max_fit_attempts,ebv2_bands_used,ebv2_fit_attempts,k_version,stype,max_plot_file,ebv2_plot_file,max_fit_file,ebv2_fit_file,B_source,g_source,r_source
LSQ12hxx,LSQ12hxx,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ12hxx_raw.txt,ok,,ok,,ok,,0.06936,0.06931,03:19:44.23,-27:00:25.68,Ia,corez_zobs,56290.24255533418,0.28203351943396876,,,0.968415303000037,0.020030931491120934,56288.58284605301,0.34036498675656096,,,1.211268137106819,0.02802834861242503,0.0555400020161423,0.02120600829384759,56290.24609375,,,,56291.67578125,,18.317508697509766,0.012913334183394909,,,18.11077308654785,0.012484170496463776,18.312925976518947,0.004582720990816925,,,18.259659974557824,-0.14888688800997343,0.0,,,"Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hxx_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hxx_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hxx_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hxx_ebvmodel2.snpy,B,,r
LSQ12hzj,LSQ12hzj,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ12hzj_raw.txt,ok,,ok,,ok,,0.0334,0.033429,09:59:12.43,-09:00:08.25,Ia-91T,corez_zobs,56301.34778466057,0.07031456896694585,0.9432374341946957,0.038332653235969676,0.9703569774942622,0.005206545126795724,56301.402000326736,0.07979257845558556,0.9414886545621365,0.03311455377442774,0.9667226835604835,0.005895160714508547,0.054812608711904055,0.005118413793010361,56301.3515625,,,,56302.78125,,16.707578659057617,0.005130968056619167,,,16.732927322387695,0.005255076568573713,16.74016463228533,-0.032585973227715614,,,16.81279818298401,-0.07987086059631586,0.0,,,"B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hzj_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hzj_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hzj_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hzj_ebvmodel2.snpy,B,,r
LSQ12hzs,LSQ12hzs,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ12hzs_raw.txt,ok,,ok,,ok,,0.07208,0.072065,04:01:53.21,-26:39:50.15,Ia,corez_zobs,56298.72686082037,0.08277908932381807,,,1.1342771860721639,0.017140102099582274,56298.75623826402,0.1006154394463238,,,1.1346226033477214,0.018755086578626456,0.20566448165216683,0.009040879898386886,56298.73828125,,,,56300.76953125,,18.916213989257812,0.0065599349327385426,,,18.6724796295166,0.007685412187129259,18.8957585438792,0.020455445378612797,,,18.790107771833636,-0.11762814231703399,0.0,,,"B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hzs_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ12hzs_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hzs_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ12hzs_ebvmodel2.snpy,B,,r
LSQ13aiz,LSQ13aiz,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13aiz_raw.txt,ok,,ok,,ok,,0.0092,0.0092,198.811708,-17.965458,,CSPII_SNooPy_raw,56436.64890139446,0.05745274226518305,0.9348908709062439,0.13820015783986636,0.9635075363866227,0.007591697188895468,56436.63817482605,0.09518520668278907,0.9352451636930319,0.16951730048274005,0.9780064615397082,0.012803754557889553,0.22902082670330146,0.011286980871445713,56436.65234375,,56436.9140625,,56438.0703125,,14.022745132446289,0.00760779669508338,13.929670333862305,0.006538820918649435,13.741106033325195,0.01563371904194355,14.030030836846686,-0.007285704400397453,13.943074285551537,-0.013403951689233301,13.762759977193108,-0.02165394386791201,0.0,,,"B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13aiz_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13aiz_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13aiz_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13aiz_ebvmodel2.snpy,B,g,r
LSQ13cmt,LSQ13cmt,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13cmt_raw.txt,failed,All weights for filter WHIRCH are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data. | All weights for filter WHIRCH are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter WHIRCH are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter WHIRCH are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,0.056896,0.056896,01:02:41.95,-21:52:23.40,Ia,corez_zobs,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,"WHIRCH,WHIRCJ",,"WHIRCH,WHIRCJ",,"WHIRCH,WHIRCJ",H3,st,,,,,,,
LSQ13crf,LSQ13crf,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13crf_raw.txt,failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',,0.048844,03:10:50.23,+01:25:18.90,Ia,corez_zobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,
LSQ13cwp,LSQ13cwp,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13cwp_raw.txt,ok,,ok,,ok,,0.0666,0.066253,04:03:50.65,-02:39:17.98,Ia,corez_zobs,56611.97419053041,0.12979551038857734,,,0.9321966919913535,0.017493258913385674,56611.92036635936,0.13713647254421507,,,0.9339752749647631,0.01839727755366327,0.26202213958779463,0.013376819190075294,56611.9765625,,,,56613.34765625,,18.92584991455078,0.016225310042500496,,,18.566925048828125,0.013594800606369972,18.923120315410454,0.0027295991403268154,,,18.657066888534906,-0.0901418397067828,0.0,,,"B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13cwp_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13cwp_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13cwp_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13cwp_ebvmodel2.snpy,B,,r
LSQ13dby,LSQ13dby,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dby_raw.txt,ok,,ok,,ok,,0.099931,0.1,03:26:42.84,-34:38:05.49,Ia,corez_zobs,56627.96009798389,0.10697150498752532,,,1.1662895354434786,0.020460311444980686,56628.045592064555,0.13692256153011031,,,1.093185220727563,0.03331855437246495,-0.003652318781029754,0.01045984112747121,56628.01171875,,,,56630.19921875,,19.120071411132812,0.007320886477828026,,,19.084794998168945,0.008673271164298058,19.141113193322855,-0.02104178219004141,,,19.28091583049225,-0.19612083232330746,0.0,,,"i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dby_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dby_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dby_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dby_ebvmodel2.snpy,B,,r
LSQ13dcy,LSQ13dcy,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dcy_raw.txt,ok,,ok,,ok,,0.0801,0.079911,04:55:16.42,-20:00:05.40,Ia,corez_zobs,56625.701661328945,0.25658069484311674,,,0.8973588718610052,0.032804145375752984,56625.727817746665,0.2197061917253968,,,0.9093573815407666,0.027959788350557006,0.24314892028944082,0.016369155692752022,56625.6953125,,,,56627.0390625,,19.33325958251953,0.017737949267029762,,,19.027454376220703,0.01585996150970459,19.32320412714078,0.010055455378752215,,,19.11735369448162,-0.08989931826091493,0.0,,,"Jrc2,i,r,V,Y,B","Jrc2,i,r,V,Y,B","Jrc2,i,r,V,Y,B","Jrc2,i,r,V,Y,B","Jrc2,i,r,V,Y,B",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dcy_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dcy_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dcy_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dcy_ebvmodel2.snpy,B,,r
LSQ13dhj,LSQ13dhj,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dhj_raw.txt,ok,,ok,,ok,,0.0935,0.093442,02:12:34.48,-37:20:22.81,Ia,corez_zobs,56636.75268784087,0.1619291153471269,0.8025366364192713,0.04593160024329041,1.1822276083305296,0.02102549091915606,56637.00701691562,0.22383898186691156,0.8194183744702627,0.0411997455615717,1.0512475511591741,0.0372165756576872,0.11656027110787794,0.014917175839948378,56636.83203125,,,,56639.1015625,,19.044790267944336,0.012786338105797768,,,18.87797737121582,0.012889747507870197,19.107655956513483,-0.06286568856914648,,,19.009223478893702,-0.13124610767788142,0.0,,,"i,Y,r,B,V","i,Y,r,B,V","i,Y,r,B,V","i,Y,r,B,V","i,Y,r,B,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dhj_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dhj_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dhj_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dhj_ebvmodel2.snpy,B,,r
LSQ13dkp,LSQ13dkp,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dkp_raw.txt,ok,,ok,,ok,,0.068937,0.069111,03:10:09.97,-36:37:44.91,Ia,corez_zobs,56641.792744861545,0.07129612914823642,0.6177512717450219,0.033364393437071906,0.6479629076267689,0.008708517807091124,56641.813829225,0.08195761371735526,0.6170937848068804,0.04699241565174701,0.6406211033850419,0.008956921497302593,-0.029872352366355603,0.014544788696396745,56641.859375,,,,56643.5703125,,18.85304069519043,0.009783491492271423,,,18.766382217407227,0.008900855667889118,18.82545972580067,0.027580969389758757,,,18.884168841642627,-0.11778662423540069,0.0,,,"B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dkp_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dkp_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dkp_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dkp_ebvmodel2.snpy,B,,r
LSQ13dqh,LSQ13dqh,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dqh_raw.txt,ok,,ok,,ok,,0.1038,0.103938,04:22:05.90,-02:53:24.24,Ia,corez_zobs,56656.24136871926,0.15063750069398343,,,0.9431848832645238,0.022610111465854947,56656.479121581586,0.13650862665793187,,,0.9075594341235762,0.02245555631101002,0.09785650963179186,0.014427775501669743,56656.24609375,,,,56657.62890625,,19.488422393798828,0.016289500519633293,,,19.3311710357666,0.01099046878516674,19.494537368529052,-0.006114974730224151,,,19.473930877065424,-0.14275984129882147,0.0,,,"i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V","i,Y,B,r,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dqh_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dqh_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dqh_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dqh_ebvmodel2.snpy,B,,r
LSQ13dsm,LSQ13dsm,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13dsm_raw.txt,ok,,ok,,ok,,0.042371,0.04258,03:33:12.83,-26:12:24.02,Ia,corez_zobs,56669.872279447656,0.031724325379754115,0.8295683355543721,0.04664709977929504,0.9065029738118102,0.003813567718426675,56669.874472471005,0.0421524926546423,0.8324881648962233,0.035669964422031304,0.9032680339672406,0.00511402997271847,0.05672650762408238,0.004960763631142156,56669.8671875,,56670.1171875,,56671.21875,,17.268030166625977,0.005980013404041529,17.21420669555664,0.005215674173086882,17.29172706604004,0.005959926638752222,17.297604107382814,-0.029573940756836347,17.285239582687808,-0.07103288713116869,17.38179759091476,-0.09007052487472153,0.0,,,"B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2","B,g,i,H,r,u,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dsm_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13dsm_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dsm_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13dsm_ebvmodel2.snpy,B,g,r
LSQ13lq,LSQ13lq,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13lq_raw.txt,ok,,ok,,ok,,0.075548,0.075574,13:44:10.81,+03:03:43.42,Ia,corez_zobs,56370.35493988926,0.5208134276714559,,,1.0853068594092274,0.01212542045822673,56370.420451540835,0.06756768089453709,,,1.0796914803039566,0.012890686565807738,-0.010412514978982003,0.004449753793225316,56370.3359375,,,,56372.14453125,,18.057594299316406,0.004002612084150314,,,18.095033645629883,0.004688079468905926,18.090604118900245,-0.033009819583839806,,,18.27553130550354,-0.1804976598736579,0.0,,,"B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2","B,i,H,J,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13lq_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13lq_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13lq_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13lq_ebvmodel2.snpy,B,,r
LSQ13pf,LSQ13pf,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13pf_raw.txt,ok,,ok,,ok,,0.08604,0.086209,13:48:14.35,-11:38:38.58,Ia,corez_zobs,56373.09563156187,0.8558186521035174,,,0.914306439123085,0.036975027082161306,56373.55753121722,0.29240337772942104,,,0.8821354672409614,0.02093243296724731,0.4067081118097287,0.015003569800623893,56373.09375,,,,56374.44921875,,19.939393997192383,0.05836915597319603,,,19.42186737060547,0.03379490599036217,19.852730470673347,0.0866635265190355,,,19.462203996642394,-0.040336626036923895,0.0,,,"B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2","B,i,H,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13pf_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13pf_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13pf_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13pf_ebvmodel2.snpy,B,,r
LSQ13ry,LSQ13ry,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ13ry_raw.txt,ok,,ok,,ok,,0.029837,0.029911,10:32:48.00,+04:11:51.75,Ia,corez_zobs,56395.32619502295,0.04138029125959855,0.914925473686307,0.15090749096979253,0.8856396881382008,0.005688590819560662,56395.26744607882,0.06353009568492506,1.1677824487436694,0.1219267270481347,0.8753781882663659,0.009078449280572953,-0.026472121122937762,0.009304254481332356,56395.31640625,,56395.55859375,,56396.65625,,16.661230087280273,0.009043402969837189,16.60315704345703,0.009743944741785526,16.725231170654297,0.008900321088731289,16.70810443767696,-0.04687435039668341,16.671878733548084,-0.06872169009105318,16.804020692123032,-0.07878952146873365,0.0,,,"B,g,i,H,Jrc2,u,V,Y,r","B,g,i,H,Jrc2,u,V,Y,r","B,g,i,H,Jrc2,u,V,Y,r","B,g,i,H,Jrc2,u,V,Y,r","B,g,i,H,Jrc2,u,V,Y,r",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13ry_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ13ry_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13ry_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ13ry_ebvmodel2.snpy,B,g,r
LSQ14act,LSQ14act,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14act_raw.txt,ok,,ok,,ok,,0.05905,0.058822,15:59:44.65,-10:26:40.80,Ia,corez_zobs,56726.56161466105,0.09412513523043578,,,0.7119868726234344,0.011470180935837737,56726.86677192764,0.11738120097727328,,,0.6736696376499742,0.011068115390013244,0.21310831111458545,0.016397607978148127,56726.62109375,,,,56728.125,,19.30529022216797,0.00826329831033945,,,18.93750762939453,0.008124040439724922,19.285337753078636,0.019952469089333534,,,18.99580201988702,-0.05829439049248659,0.0,,,"B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14act_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14act_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14act_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14act_ebvmodel2.snpy,B,,r
LSQ14age,LSQ14age,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14age_raw.txt,ok,,ok,,ok,,0.080544,0.080404,13:24:08.62,-13:26:26.00,Ia,corez_zobs,56736.25423524894,0.07304264833963452,1.0864135881056205,0.13572026466816392,1.1238442953956982,0.016267710474724324,56736.36909179633,0.08995019477493721,1.0828704176472752,0.14107210085100635,1.0694852941136412,0.02617320104049251,0.05423859667763311,0.00984096817558473,56736.25390625,,,,56738.23828125,,18.677358627319336,0.00923015084117651,,,18.577608108520508,0.010731042362749577,18.706140643006965,-0.028782015687630235,,,18.7258669197883,-0.14825881126779136,0.0,,,"B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14age_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14age_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14age_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14age_ebvmodel2.snpy,B,,r
LSQ14ahc,LSQ14ahc,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14ahc_raw.txt,ok,,ok,,ok,,0.050865,0.050859,13:43:48.25,-32:54:35.12,Ia,corez_zobs,56734.213582758064,0.07265239864243916,1.3549606444073918,0.1242283532034624,1.2237465775128644,0.009972521148981707,56734.3302969541,0.07955093618471072,1.3512584817118265,0.12801643808264393,1.1709628745286245,0.012637003131622842,0.0380501226338428,0.009333926174578615,56734.375,,,,56736.8671875,,17.421802520751953,0.007281772326678038,,,17.380939483642578,0.007738831453025341,17.45082113220225,-0.029018611450296054,,,17.495034570427435,-0.11409508678485587,0.0,,,"Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B","Jrc2,i,H,r,V,Y,B",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14ahc_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14ahc_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14ahc_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14ahc_ebvmodel2.snpy,B,,r
LSQ14bjj,LSQ14bjj,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14bjj_raw.txt,ok,,ok,,ok,,0.081144,0.080975,14:20:49.08,-05:15:02.25,Ia,corez_zobs,56788.57432189721,0.0905064736999847,,,0.9961794724861681,0.008208457449740093,56788.671277479334,0.13780052906456966,,,0.9992094020070295,0.012826282242485706,0.05990988147793463,0.007876598583604203,56788.57421875,,,,56790.06640625,,18.59889030456543,0.006831467617303133,,,18.581769943237305,0.00620222045108676,18.626332798327443,-0.027442493762012257,,,18.74555419812757,-0.16378425489026505,0.0,,,"B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14bjj_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14bjj_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14bjj_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14bjj_ebvmodel2.snpy,B,,r
LSQ14fmg,LSQ14fmg,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14fmg_raw.txt,ok,,ok,,ok,,0.065923,0.065923,22:16:46.10,+15:21:14.10,Ia-03fg,corez_zobs,56935.55932959893,0.1878313468886678,1.4551198639478564,0.13817811082529333,1.3000112088237659,0.012199427828262548,56935.627826403615,0.2817234078978405,1.485076910546042,0.14659202106652766,1.3000461256830955,0.01696258144501129,0.2810464588647807,0.022027866748150462,56935.859375,,,,56938.83203125,,17.430561065673828,0.019557040184736252,,,17.205793380737305,0.02121606469154358,17.407551649000663,0.02300941667316391,,,17.22236738194194,-0.016574001204635258,0.0,,,"B,H,J,V,Y,i,r","B,H,J,V,Y,i,r","B,H,J,V,Y,i,r","B,H,J,V,Y,i,r","B,H,J,V,Y,i,r",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14fmg_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14fmg_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14fmg_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14fmg_ebvmodel2.snpy,B,,r
LSQ14fms,LSQ14fms,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/LSQ14fms_raw.txt,ok,,ok,,ok,,0.077946,0.076367,00:14:59.82,-51:12:39.54,Ia,corez_zobs,56930.34245914819,0.6314835591192074,,,0.8459981693416003,0.017782012971885062,56930.22179246452,0.18134157080790358,,,0.8602649607683481,0.01673154598594496,0.23487635990448213,0.014242211515594976,56930.33203125,,,,56931.671875,,19.06610107421875,0.012053246609866619,,,18.72314453125,0.010621466673910618,19.065370550086385,0.0007305241323632295,,,18.821775446328253,-0.09863091507825363,0.0,,,"B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2","B,i,r,V,Y,Jrc2",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14fms_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/LSQ14fms_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14fms_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/LSQ14fms_ebvmodel2.snpy,B,,r
