###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60106.973300  21.508  1.979     9   18 c  0   0.70 116.30992 -71.40390  4303.44  5004.93 2.45 2.37 -73.4 -0.390 19.10 21.11 04a60107o0075c
60106.976100 -22.721  5.250    -3   16 c  0   0.93 116.30992 -71.40390  4245.15  4928.68 2.38 2.31 -69.0 -0.400 19.14 21.13 04a60107o0081c
60106.994027  23.515 11.375     1   16 c  0   0.76 116.30992 -71.40390  4216.99  5049.43 2.33 2.26 -83.2 -0.402 19.21 21.19 04a60107o0119c
60126.701924 -20.376  1.136   -26   29 o  0   1.31 116.30992 -71.40390  6138.54  9092.08 2.67 2.23 -40.6 -0.390 18.45 18.73 03a60127o0037o
60126.705188 -21.870  4.927    -6   32 o  0   0.84 116.30992 -71.40390  6155.25  9129.62 2.70 2.20 -40.7 -0.393 18.53 18.95 03a60127o0044o
60126.715484  21.266  2.269    11   26 o  0   1.05 116.30992 -71.40390  6106.76  9044.37 2.77 2.29 -40.3 -0.390 18.56 19.12 03a60127o0066o
60126.722996 -21.707  3.195    -8   24 o  0   1.13 116.30992 -71.40390  6087.39  9156.51 2.97 2.35 -39.2 -0.378 18.50 19.07 03a60127o0082o
60135.699411  21.319  2.980    11   32 c  0   0.79 116.30992 -71.40390  1437.91  8924.66 2.97 2.62 -35.6 -0.465 18.62 19.41 03a60136o0026c
60135.702609 -20.370  0.843   -26   22 c  0   1.06 116.30992 -71.40390  1454.14  8959.95 3.07 2.70 -33.5 -0.372 18.93 20.13 03a60136o0033c
60135.708115  21.646  2.050     8   16 c  0   0.80 116.30992 -71.40390  1404.84  8884.95 2.97 2.58 -35.4 -0.378 19.35 20.97 03a60136o0045c
60135.719069 -25.560 58.000    -0   13 c  0   1.17 116.30992 -71.40390  1385.79  9004.70 3.07 2.69 -33.4 -0.380 19.42 21.39 03a60136o0068c
60148.167075  20.709  0.523    19   10 c  0   1.29 116.30992 -71.40390  1615.14  3501.77 2.42 2.22 -35.0 -0.400 19.47 21.19 03a60148o0981c
60148.172839  22.091  2.545     5   14 c  0   0.86 116.30992 -71.40390  1598.35  3457.28 2.52 2.33 -34.5 -0.400 19.42 21.15 03a60148o0993c
60148.175672  22.737  4.211     3   12 c  0   1.07 116.30992 -71.40390  1652.01  3542.17 2.47 2.29 -37.1 -0.399 19.43 21.11 03a60148o0999c
60148.186730 -20.082  0.520   -34   18 c  0   1.31 116.30992 -71.40390  1674.81  3422.96 2.46 2.30 -34.9 -0.390 19.05 20.22 03a60148o1022c
60155.396852 -20.414  1.324   -25   33 o  0   0.88 116.30992 -71.40390   696.62  9005.23 2.12 1.89 -55.4 -0.472 18.40 19.36 04a60155o0950o
60155.398678 -20.688  1.354   -19   26 o  0   1.29 116.30992 -71.40390   674.70  8963.19 2.33 1.95 -68.7 -0.407 18.82 19.87 04a60155o0954o
60155.419749  19.739  1.257    46   58 o  0   1.62 116.30992 -71.40390   732.03  9054.32 2.39 1.98 -74.3 -0.409 17.36 18.48 04a60155o0997o
60155.433411 -22.035 19.000    -6  106 o  0   1.08 116.30992 -71.40390   751.77  8944.48 2.44 1.98 -76.4 -0.385 16.59 17.11 04a60155o1016o
60161.413519 -20.450  0.974   -24   23 o  0   0.82 116.30992 -71.40390  7291.48  1764.51 2.40 2.28 -83.2 -0.383 18.64 19.51 04a60161o0986o
60161.422085 -19.171  0.392   -78   30 o  0   7.20 116.30992 -71.40390  7273.41  1729.50 2.58 2.48 -29.6 -0.378 18.59 19.52 04a60161o1004o
60161.424877 -20.037  0.739   -35   26 o  0   0.81 116.30992 -71.40390  7326.12  1805.72 2.43 2.36 -17.8 -0.380 18.61 19.53 04a60161o1010o
60161.437184 -20.011  1.138   -36   41 o  0   0.76 116.30992 -71.40390  7342.13  1690.90 2.42 2.30 -33.8 -0.381 18.10 18.56 04a60161o1036o
60167.398031 -21.842  5.565    -7   37 o  0   0.66 116.30992 -71.40390  6499.73  7224.72 2.72 2.34 -70.7 -0.418 18.45 19.88 04a60167o0919o
60167.416272 -20.392  0.711   -25   18 o  0   0.93 116.30992 -71.40390  6475.11  7193.62 2.41 2.22 -66.7 -0.399 18.97 20.41 04a60167o0957o
60167.418133  20.383  0.836    26   21 o  0   1.08 116.30992 -71.40390  6536.47  7269.46 2.47 2.14 -65.8 -0.415 18.99 20.43 04a60167o0961o
60167.425191  20.958  1.593    15   24 o  0   0.83 116.30992 -71.40390  6555.71  7154.04 2.44 2.14 -65.5 -0.415 18.95 20.31 04a60167o0976o
60167.433345  21.296  2.717    11   30 o  0   1.58 116.30992 -71.40390  6515.31  7218.98 2.27 2.08 -67.2 -0.422 18.41 19.33 04a60167o0992o
60179.396053  23.902 12.800     1   13 c  0   0.88 116.30992 -71.40390  8373.56  5386.61 2.91 2.49 -25.2 -0.361 19.23 21.39 04a60179o0875c
60179.416412  21.333  1.135    11   12 c  0   1.01 116.30992 -71.40390  8353.07  5359.32 2.96 2.65 -31.5 -0.336 19.16 21.19 04a60179o0917c
60179.418288 -24.704 37.000    -0   18 c  0   0.58 116.30992 -71.40390  8411.92  5434.45 3.13 2.77 -27.6 -0.363 19.11 21.05 04a60179o0921c
60179.426085 -19.634  0.532   -51   27 c  0   1.25 116.30992 -71.40390  8431.57  5317.68 3.47 3.14 -20.6 -0.355 18.32 19.70 04a60179o0937c
60184.082120  20.345  1.028    26   27 o  0   1.08 116.30992 -71.40390   196.60  7074.90 2.82 2.48 -60.9 -0.353 18.74 19.45 03a60184o0775o
60184.085904  21.512  2.898     9   26 o  0   1.22 116.30992 -71.40390   176.35  7031.38 2.82 2.51 -56.6 -0.349 18.72 19.47 03a60184o0783o
60184.109108 -20.530  1.188   -22   26 o  0   0.71 116.30992 -71.40390   236.23  7105.78 2.54 2.23 -55.1 -0.378 18.98 19.75 03a60184o0832o
60184.124517 -19.795  0.529   -44   23 o  0   0.82 116.30992 -71.40390   259.03  6985.10 2.87 2.61 -56.3 -0.373 18.95 20.03 03a60184o0864o
60184.145654  21.846  3.000     7   20 o  0   0.69 116.30992 -71.40390  9432.05  7378.45 2.93 2.51 -45.1 -0.366 19.04 20.29 03a60184o0908o
60184.152036 -19.621  0.360   -52   18 o  0   1.02 116.30992 -71.40390  9410.06  7346.54 3.18 2.73 -45.4 -0.339 18.95 20.27 03a60184o0921o
60184.156386 -21.032  1.288   -14   18 o  0   0.92 116.30992 -71.40390  9472.24  7417.94 2.98 2.51 -43.5 -0.365 18.99 20.22 03a60184o0930o
60184.162139  21.732  2.972     7   22 o  0   0.98 116.30992 -71.40390  9493.88  7300.88 3.03 2.64 -43.9 -0.363 18.81 19.88 03a60184o0942o
60187.136045 -20.123  2.206   -32   72 o  0   1.03 116.30992 -71.40390   825.92  1307.42 2.84 2.58 -76.9 -0.383 17.55 17.57 03a60187o0721o
60187.138896 -18.562  0.538  -136   74 o  0   1.01 116.30992 -71.40390   809.61  1264.82 2.88 2.64 -70.0 -0.391 17.50 17.54 03a60187o0727o
60187.141288  22.442 17.812     4   68 o  0   0.89 116.30992 -71.40390  9037.31  1611.43 2.74 2.45 -54.9 -0.402 17.48 17.51 03a60187o0732o
60187.155189  20.367  2.228    26   58 o  0   1.16 116.30992 -71.40390  9027.49  1578.77 2.51 2.31 -47.5 -0.424 17.66 17.70 03a60187o0761o
60187.157105 -19.897  1.679   -40   67 o  0   1.00 116.30992 -71.40390   869.77  1346.72 2.67 2.31 -72.4 -0.399 17.76 17.79 03a60187o0765o
60187.161874 -19.308  0.848   -69   58 o  0   1.08 116.30992 -71.40390  9081.75  1644.57 2.48 2.31 -40.3 -0.431 17.65 17.65 03a60187o0775o
60187.163261 -19.699  1.135   -48   54 o  0   1.48 116.30992 -71.40390   893.07  1223.61 2.64 2.42 -60.9 -0.406 17.67 17.69 03a60187o0778o
60202.035101   0.000 18.399     0  159 c  0   1.02 116.30992 -71.40390  1327.06  5083.09 3.30 3.04 -47.1 -0.357 16.92 18.85 03a60202o0676c
60202.045152  17.963  1.018   237  241 c  0   0.97 116.30992 -71.40390  1308.11  5044.83 3.38 3.20 -46.5 -0.360 16.63 18.58 03a60202o0697c
60202.048019 -18.491  1.625  -146  237 c  0   1.23 116.30992 -71.40390  1363.90  5127.92 3.24 3.02 -45.5 -0.360 16.43 18.31 03a60202o0703c
60202.059392 -18.657  0.870  -125  109 c  0   1.03 116.30992 -71.40390  1388.19  5002.57 2.99 2.72 -49.8 -0.377 17.29 19.07 03a60202o0726c
60202.128437  17.895  1.033   252  260 c  0   1.16 116.30992 -71.40390 10189.87  5174.57 3.06 2.59 -54.7 -0.343 15.79 17.66 03a60202o0869c
60202.142671 -16.758  0.562  -719  404 c  0   1.09 116.30992 -71.40390 10232.36  5214.42 2.92 2.53 -55.0 -0.423 15.41 17.21 03a60202o0898c
60202.151525  16.729  0.360   738  266 c  0   1.68 116.30992 -71.40390 10256.01  5101.10 3.06 2.58 -55.6 -0.335 15.63 16.93 03a60202o0915c
60203.328835 -21.114  1.256   -13   16 o  0   0.78 116.30992 -71.40390 10303.10  5065.72 2.41 2.01 -18.0 -0.455 19.30 20.68 04a60203o0774o
60203.331112  22.780  5.211     3   15 o  0   1.03 116.30992 -71.40390 10283.56  5030.26 2.42 2.02 -18.7 -0.455 19.29 20.62 04a60203o0779o
60203.342533 -23.498 11.444    -1   17 o  0   1.28 116.30992 -71.40390 10340.53  5105.52 2.30 2.16 -21.5 -0.462 19.26 20.73 04a60203o0802o
60203.343946 -21.934  2.157    -6   13 o  0   1.36 116.30992 -71.40390  1426.06  5208.00 2.17 1.94  72.8 -0.426 19.36 20.74 04a60203o0805o
60203.346280  22.648  4.500     3   14 o  0   0.98 116.30992 -71.40390  1407.16  5168.19 2.25 1.95  69.2 -0.406 19.36 20.78 04a60203o0810o
60203.347201  20.660  0.879    20   17 o  0   0.95 116.30992 -71.40390 10360.47  4989.33 2.34 1.90 -17.4 -0.473 19.36 20.68 04a60203o0812o
60203.349070 -22.188  3.500    -5   17 o  0   0.49 116.30992 -71.40390  1465.80  5252.53 2.27 1.94  63.7 -0.403 19.34 20.81 04a60203o0816o
60203.359801 -22.336  3.568    -4   15 o  0   1.05 116.30992 -71.40390  1494.09  5143.01 2.13 1.88  75.2 -0.435 19.37 20.76 04a60203o0837o
60205.116087  21.373  1.586    10   16 c  0   0.50 116.30992 -71.40390   468.12  8819.25 2.80 2.52 -43.5 -0.377 19.59 21.46 03a60205o0825c
60205.138145 -21.899  1.905    -6   12 c  0   0.88 116.30992 -71.40390   448.32  8762.55 2.59 2.33 -40.1 -0.378 19.60 21.40 03a60205o0868c
60205.141505 -21.210  1.051   -12   12 c  0   1.12 116.30992 -71.40390   509.94  8853.10 2.61 2.33 -35.1 -0.377 19.54 21.17 03a60205o0875c
60205.144851  24.323 22.000     1   15 c  0   0.91 116.30992 -71.40390   536.25  8739.62 2.75 2.50 -45.0 -0.374 19.35 20.80 03a60205o0882c
60208.088869  21.685  1.556     8   12 c  0   0.75 116.30992 -71.40390  2571.31  1421.78 2.61 2.53 -37.7 -0.385 19.51 21.47 03a60208o0548c
60208.105870 -22.493  3.429    -4   12 c  0   0.94 116.30992 -71.40390  2564.46  1382.39 2.66 2.55 -61.2 -0.384 19.49 21.43 03a60208o0584c
60208.109179  20.745  0.579    18   11 c  0   1.20 116.30992 -71.40390  2617.36  1459.85 2.55 2.44 -58.1 -0.387 19.53 21.44 03a60208o0591c
60208.128020 -25.777 72.000    -0   13 c  0   0.89 116.30992 -71.40390  2644.82  1343.84 2.71 2.56 -72.7 -0.384 19.46 21.39 03a60208o0630c
60215.284135 -19.310  0.419   -69   29 o  0   1.27 116.30992 -71.40390   505.48  3055.56 2.82 2.18  41.5 -0.352 18.41 19.00 04a60215o0670o
60215.285944  22.225  7.103     5   33 o  0   0.87 116.30992 -71.40390  9048.71  3177.87 2.59 2.18 -28.1 -0.369 18.34 18.91 04a60215o0674o
60215.314394 -21.684  3.780    -8   29 o  0   0.89 116.30992 -71.40390   490.94  3023.96 2.97 2.31  41.7 -0.345 18.38 19.09 04a60215o0733o
60215.316232  21.888  5.065     6   32 o  0   0.95 116.30992 -71.40390  9029.02  3154.20 2.97 2.56 -28.2 -0.335 18.30 19.02 04a60215o0737o
60215.331879  20.271  0.924    28   26 o  0   1.05 116.30992 -71.40390   551.66  3115.28 2.71 2.05  44.8 -0.359 18.50 19.14 04a60215o0769o
60215.333249 -21.688  4.042    -8   31 o  0   0.95 116.30992 -71.40390  9086.32  3233.25 2.62 2.15 -22.0 -0.388 18.48 19.11 04a60215o0772o
60215.336454  20.620  1.542    20   32 o  0   0.67 116.30992 -71.40390  9105.84  3116.05 2.59 2.15 -23.0 -0.378 18.50 19.12 04a60215o0779o
60215.345512 -21.234  2.493   -12   29 o  0   0.91 116.30992 -71.40390   574.76  3009.38 2.87 2.18  44.7 -0.374 18.50 19.24 04a60215o0798o
60217.043718 -17.913  1.536  -248  381 o  0   1.11 116.30992 -71.40390  6314.02  7223.73 2.65 2.28 -39.5 -0.405 15.64 15.58 03a60217o0680o
60217.068650  20.588  2.309    21   49 o  0   0.98 116.30992 -71.40390  6354.48  7260.48 2.69 2.32 -48.0 -0.399 17.77 18.10 03a60217o0733o
60217.085146  19.353  0.831    66   55 o  0   1.35 116.30992 -71.40390  6377.21  7149.45 2.61 2.21 -40.5 -0.392 17.67 17.82 03a60217o0768o
60220.071245 -22.832  7.667    -3   20 o  0   1.12 116.30992 -71.40390  6206.07  9450.41 2.51 2.17 -42.3 -0.414 18.95 19.70 03a60220o0734o
60220.085238 -20.341  0.729   -26   19 o  0   1.31 116.30992 -71.40390  6183.47  9413.33 2.48 2.16 -41.3 -0.414 18.96 19.70 03a60220o0763o
60220.087100  20.424  0.842    25   21 o  0   0.76 116.30992 -71.40390  6246.71  9491.49 2.52 2.18 -41.2 -0.411 18.92 19.68 03a60220o0767o
60220.102558 -19.875  0.585   -41   24 o  0   0.53 116.30992 -71.40390  6271.42  9378.35 2.54 2.16 -45.4 -0.410 18.96 19.71 03a60220o0799o
60221.368657 -21.986  3.171    -6   18 o  0   1.03 116.30992 -71.40390  6450.00  9510.30 2.50 2.04 -73.8 -0.408 19.03 20.16 04a60221o0815o
60221.374823  20.976  1.161    15   17 o  0   1.17 116.30992 -71.40390  6432.55  9472.12 2.52 2.07 -75.3 -0.420 19.01 20.17 04a60221o0827o
60221.379186 -20.709  0.864   -19   16 o  0   1.04 116.30992 -71.40390  6499.78  9554.26 2.62 2.17 -79.0 -0.378 19.05 20.17 04a60221o0836o
60221.387907  21.614  2.962     8   24 o  0   0.91 116.30992 -71.40390  6525.78  9439.16 2.41 2.08 -69.4 -0.426 18.86 19.81 04a60221o0853o
60227.324994  23.398  8.833     2   14 o  0   1.00 116.30992 -71.40390  4350.89  1545.66 2.21 2.06  44.7 -0.435 19.35 20.83 04a60227o0740o
60227.328288  24.132 17.667     1   14 o  0   0.87 116.30992 -71.40390  4335.26  1507.71 2.27 2.09  33.4 -0.412 19.30 20.86 04a60227o0747o
60227.331631 -21.339  1.307   -11   14 o  0   1.24 116.30992 -71.40390  4389.23  1588.21 2.12 2.04  46.1 -0.458 19.36 20.84 04a60227o0754o
60227.354508 -22.261  3.531    -4   16 o  0   0.82 116.30992 -71.40390  4418.21  1485.16 2.30 2.18  25.5 -0.417 19.28 20.82 04a60227o0802o
60234.988252  21.798  2.423     7   17 o  0   0.82 116.30992 -71.40390  9408.73  7356.93 2.45 2.03 -51.9 -0.391 19.26 20.34 03a60235o0494o
60235.014574  20.513  0.713    23   16 o  0   0.70 116.30992 -71.40390  9388.93  7326.03 2.52 1.98 -52.2 -0.392 19.30 20.41 03a60235o0548o
60235.017522 -20.500  0.542   -23   12 o  0   1.50 116.30992 -71.40390  9446.40  7407.18 2.52 2.05 -51.9 -0.395 19.25 20.39 03a60235o0554o
60235.034216 -21.368  1.616   -10   17 o  0   0.84 116.30992 -71.40390  9471.63  7298.71 2.58 2.08 -52.9 -0.388 19.27 20.38 03a60235o0589o
60235.095997 -22.474  4.464    -4   17 o  0   0.97 116.30992 -71.40390   185.97  7000.33 2.44 2.09 -61.8 -0.387 19.39 20.54 03a60235o0717o
60235.099265 -20.745  0.702   -18   13 o  0   0.93 116.30992 -71.40390   167.04  6957.92 2.49 2.15 -63.0 -0.394 19.39 20.56 03a60235o0724o
60235.109689  23.744 10.333     1   12 o  0   1.27 116.30992 -71.40390   228.03  7042.25 2.38 2.05 -65.7 -0.401 19.42 20.51 03a60235o0745o
60235.121092  19.761  0.604    45   27 o  0   0.84 116.30992 -71.40390   255.66  6925.51 2.32 2.01 -62.2 -0.385 18.74 19.12 03a60235o0767o
60244.089839  20.869  2.500    16   41 o  0   1.02 116.30992 -71.40390  4385.71  5627.45 2.65 2.44 -57.0 -0.365 17.94 18.60 03a60244o0691o
60244.095548  22.889  9.125     2   23 o  0   0.92 116.30992 -71.40390  4368.45  5588.58 2.64 2.35 -53.4 -0.362 18.70 19.51 03a60244o0703o
60244.106706 -19.715  0.398   -47   19 o  0   1.05 116.30992 -71.40390  4427.67  5668.66 2.50 2.21 -49.6 -0.374 18.87 19.66 03a60244o0726o
60244.109502 -20.481  0.981   -23   23 o  0   1.04 116.30992 -71.40390  4451.47  5554.74 2.46 2.21 -53.0 -0.376 18.84 19.64 03a60244o0732o
60245.345717  20.122  0.770    32   25 o  0   1.40 116.30992 -71.40390  4532.82  5754.24 2.34 2.10 -68.5 -0.403 18.48 19.06 04a60245o0761o
60245.361000 -19.217  0.346   -75   26 o  0   1.20 116.30992 -71.40390  4527.77  5722.20 2.62 2.35 -76.8 -0.386 18.41 19.16 04a60245o0793o
60245.369256 -20.256  1.106   -29   32 o  0   1.04 116.30992 -71.40390  4593.72  5805.30 2.43 2.29 -69.0 -0.409 18.36 18.96 04a60245o0810o
60245.372071 -21.694  4.186    -8   32 o  0   0.98 116.30992 -71.40390  4614.63  5690.83 2.27 2.10 -68.4 -0.404 18.24 18.65 04a60245o0816o
60250.054723  17.879  3.228   256  827 o  0   0.94 116.30992 -71.40390  4032.06  9482.06 2.46 2.17 -51.4 -0.405 17.01 17.73 03a60250o0617o
60250.080097  17.812  1.733   272  472 o  0   0.87 116.30992 -71.40390  4076.27  9520.54 2.44 2.04 -47.3 -0.389 15.95 16.11 03a60250o0669o
60250.094852  17.183  1.247   486  607 o  0   1.28 116.30992 -71.40390  4104.65  9404.26 2.38 2.01 -51.3 -0.401 15.91 16.16 03a60250o0699o
60259.072398 -23.078  5.714    -2   12 c  0   0.68 116.30992 -71.40390  2627.47  1409.91 2.52 2.39 -75.5 -0.388 19.60 21.56 03a60259o0632c
60259.076593 -21.329  1.188   -11   13 c  0   0.58 116.30992 -71.40390  2613.01  1370.53 2.55 2.40 -67.8 -0.387 19.60 21.56 03a60259o0641c
60259.094512 -22.415  3.037    -4   12 c  0   1.36 116.30992 -71.40390  2671.53  1452.72 2.52 2.30 -74.2 -0.382 19.52 21.21 03a60259o0677c
60259.104004 -22.943 10.214    -2   25 c  0   0.79 116.30992 -71.40390  7857.36  9245.28 2.87 2.44 -57.4 -0.369 18.85 19.80 03a60259o0696c
60263.290313 -21.634  1.881    -8   15 o  0   1.11 116.30992 -71.40390  2431.83  7384.92 2.47 2.04 -85.5 -0.375 19.21 20.57 04a60263o0584o
60263.314037 -21.466  1.400    -9   13 o  0   1.45 116.30992 -71.40390  2432.71  7353.96 2.54 2.13 -86.1 -0.365 19.23 20.64 04a60263o0634o
60263.317256  22.736  5.000     3   15 o  0   1.22 116.30992 -71.40390  2496.46  7438.78 2.51 2.10 -81.1 -0.378 19.17 20.54 04a60263o0641o
60263.328906  20.432  1.278    24   31 o  0   1.36 116.30992 -71.40390  2529.18  7329.92 2.38 1.97 -79.0 -0.391 18.23 19.51 04a60263o0666o
60287.284942 -21.055  0.963   -14   13 o  0   0.57 116.30992 -71.40390  9979.02  9242.43 2.56 2.35  86.7 -0.462 20.13 20.92 04a60287o0177o
60287.291849  22.129  2.825     5   14 o  0   0.47 116.30992 -71.40390  9993.57  9277.93 2.51 2.36 -88.2 -0.461 20.17 20.92 04a60287o0182o
60287.295990  22.272  2.151     4   10 o  0   1.08 116.30992 -71.40390  9937.94  9189.54 2.65 2.41  85.2 -0.428 20.12 20.87 04a60287o0185o
60292.281052 -18.812  0.434  -108   47 o  0   1.34 116.30992 -71.40390  8044.09  1550.22 2.66 2.34 -19.1 -0.368 17.62 18.61 04a60292o0165o
60292.293654 -20.457  2.684   -24   64 o  0   1.06 116.30992 -71.40390  8057.11  1581.95 2.64 2.30 -16.1 -0.353 17.83 18.70 04a60292o0174o
60292.297784  22.555 152.000     4  525 o  0   1.11 116.30992 -71.40390  7991.80  1495.59 2.85 2.58  -8.9 -0.329 15.68 16.71 04a60292o0177o
60293.992152  23.994 17.400     1   16 o  0   0.73 116.30992 -71.40390  4378.63  5610.73 2.78 2.52 -53.0 -0.370 19.28 20.98 03a60294o0420o
60293.994962  21.144  1.111    13   14 o  0   0.83 116.30992 -71.40390  4362.08  5572.09 2.67 2.50 -54.9 -0.378 19.28 20.98 03a60294o0426o
60293.997742 -21.523  1.750    -9   16 o  0   0.77 116.30992 -71.40390  4418.62  5653.19 2.75 2.57 -56.6 -0.378 19.27 21.02 03a60294o0432o
60296.299937  22.555  3.586     4   12 o  0   1.14 116.30992 -71.40390  3337.03  3009.48 1.97 1.94   7.7 -0.453 19.42 20.98 04a60296o0602o
60296.303102 -22.060  2.622    -5   14 o  0   0.85 116.30992 -71.40390  3354.28  3044.58 1.98 1.92 -44.4 -0.454 19.39 20.94 04a60296o0609o
60296.324750 -21.870  2.080    -6   14 o  0   0.83 116.30992 -71.40390  3282.36  2956.94 2.06 2.04  80.9 -0.453 19.38 20.98 04a60296o0654o
60296.353045 -19.972  0.563   -37   21 o  0   0.79 116.30992 -71.40390  3242.94  3060.14 2.11 2.07  88.0 -0.456 18.90 19.88 04a60296o0712o
60297.962718  22.111  2.372     5   12 o  0   0.86 116.30992 -71.40390  1632.77  3412.60 2.28 1.97 -67.2 -0.413 19.54 21.01 03a60298o0357o
60297.982785  21.481  1.392     9   13 o  0   0.62 116.30992 -71.40390  1624.58  3367.56 2.23 1.97 -62.5 -0.412 19.57 21.02 03a60298o0399o
60297.985992  21.411  1.442    10   14 o  0   0.64 116.30992 -71.40390  1679.23  3453.09 2.22 1.95 -66.4 -0.411 19.56 21.01 03a60298o0406o
60297.988822  21.216  0.931    12   11 o  0   1.22 116.30992 -71.40390  1701.93  3340.42 2.25 1.95 -61.4 -0.416 19.57 21.03 03a60298o0412o
60297.991154  20.576  0.600    21   13 o  0   0.90 116.30992 -71.40390 10151.95  3561.94 2.33 1.87 -61.2 -0.391 19.58 21.03 03a60298o0417o
60297.993941  20.720  0.582    19   11 o  0   0.87 116.30992 -71.40390 10135.94  3525.08 2.36 1.92 -60.4 -0.377 19.57 21.03 03a60298o0423o
60298.020343 -21.996  2.267    -6   13 o  0   0.88 116.30992 -71.40390 10202.84  3597.63 2.56 1.94 -63.9 -0.377 19.51 21.00 03a60298o0479o
60298.025899  21.228  0.873    12   10 o  0   1.12 116.30992 -71.40390 10228.72  3483.29 2.32 1.91 -61.7 -0.381 19.59 21.04 03a60298o0491o
60300.278919  20.448  0.615    24   15 o  0   0.97 116.30992 -71.40390  6635.96  1064.79 2.22 2.04 -26.2 -0.456 19.36 20.88 04a60300o0519o
60300.282143  20.672  0.645    20   13 o  0   1.23 116.30992 -71.40390  6655.28  1102.06 2.24 2.07 -26.9 -0.447 19.32 20.89 04a60300o0526o
60300.288070  22.593  3.840     3   13 o  0   0.94 116.30992 -71.40390  6587.59  1016.81 2.20 1.98 -19.9 -0.450 19.36 20.89 04a60300o0539o
60300.319136 -21.469  1.412    -9   13 o  0   1.11 116.30992 -71.40390  6544.71  1116.49 2.22 2.05 -10.3 -0.457 19.37 20.81 04a60300o0605o
60304.202980  18.036  1.689   222  374 o  0   1.18 116.30992 -71.40390   743.78  9075.50 2.65 1.87 -73.0 -0.393 16.37 16.55 04a60304o0390o
60304.205318  15.481  0.753  2331 1757 o  0   1.26 116.30992 -71.40390   724.11  9035.43 2.75 2.03 -74.8 -0.403 14.04 14.11 04a60304o0395o
60304.208047 -15.163  1.833 -3126 5730 o  0   0.98 116.30992 -71.40390   791.08  9122.91 2.73 2.00 -67.8 -0.390 13.88 14.15 04a60304o0401o
60304.213161  14.489  0.600  5811 3488 o  0   0.15 116.30992 -71.40390   818.16  9010.24 2.71 1.94 -74.0 -0.382 13.99 14.10 04a60304o0412o
60308.254656 -13.709  1.422 -11920 16954 o  0   1.04 116.30992 -71.40390  8198.08  9118.08 2.51 2.28 -19.9 -0.433 11.80 11.66 04a60308o0467o
60308.258311 -20.280  1.234   -28   35 o  0   0.99 116.30992 -71.40390  8213.40  9155.91 2.44 2.22 -38.9 -0.421 18.79 19.73 04a60308o0475o
60308.267041  17.655  0.897   315  282 o  0   1.06 116.30992 -71.40390  8155.19  9066.73 2.43 2.25 -44.5 -0.353 16.50 17.39 04a60308o0494o
60308.301413  18.424  2.557   155  396 o  0   1.71 116.30992 -71.40390  8119.27  9162.49 2.79 2.48 -66.5 -0.379 15.92 16.41 04a60308o0566o
60312.244718 -20.035  0.450   -35   16 o  0   0.99 116.30992 -71.40390  8474.57  3326.02 2.41 2.21 -21.2 -0.438 19.13 20.31 04a60312o0400o
60312.247910  20.242  0.676    29   20 o  0   0.73 116.30992 -71.40390  8491.97  3363.65 2.46 2.31 -13.5 -0.431 19.09 20.31 04a60312o0407o
60312.283299 -20.791  0.974   -18   17 o  0   0.92 116.30992 -71.40390  8414.05  3263.16 2.34 2.13 -30.6 -0.430 19.14 20.30 04a60312o0482o
